"pitches","player_id","player_name","year","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
"1499",446372,"Corey Kluber",2016,"3189","47.01","0.161","0.079","0.223","0.240","0.192","0.219","0.185","65","404","79.0","13.7","2515","86.9","86.94","326","849","642","0.0","6.04","107","151","112","148","294","312","287"
"1467",346798,"Kyle Lohse",2012,"3127","46.91","0.230","0.115","0.272","0.345","0.262","0.025","0.000","104","452","null","null","null","81.9","null","192","803","655","null","null","null","null","null","null","null","null","null"
"1519",425844,"Zack Greinke",2015,"3239","46.90","0.179","0.037","0.244","0.216","0.190","0.232","0.211","77","431","86.0","3.1","2093","85.4","84.62","265","760","748","-0.8","5.82","117","150","109","149","293","307","292"
"1072",446372,"Corey Kluber",2013,"2290","46.81","0.202","0.090","0.287","0.292","0.232","0.027","0.000","56","277","null","null","null","87.3","null","198","556","511","null","null","null","null","null","null","null","null","null"
"368",605228,"Jose Fernandez",2014,"787","46.76","0.145","0.027","0.281","0.173","0.169","0.036","0.000","16","110","null","null","null","84.2","null","74","190","175","null","null","null","null","null","null","null","null","null"
"1361",605228,"Jose Fernandez",2016,"2943","46.25","0.168","0.106","0.293","0.275","0.220","0.216","0.166","60","357","81.4","8.3","2038","85.6","85.92","292","658","697","0.3","6.55","109","149","107","145","290","320","294"
"1478",425844,"Zack Greinke",2014,"3210","46.04","0.230","0.135","0.285","0.365","0.273","0.028","0.000","92","400","null","null","null","83.2","null","237","752","722","null","null","null","null","null","null","null","null","null"
"1472",518516,"Madison Bumgarner",2011,"3202","45.97","0.253","0.086","0.339","0.339","0.272","0.028","0.000","97","383","null","null","null","85.0","null","176","730","726","null","null","null","null","null","null","null","null","null"
"1657",433587,"Felix Hernandez",2011,"3608","45.93","0.201","0.066","0.291","0.267","0.219","0.023","0.000","89","442","null","null","null","86.7","null","238","801","849","null","null","null","null","null","null","null","null","null"
"1555",477132,"Clayton Kershaw",2015,"3397","45.78","0.150","0.070","0.263","0.220","0.169","0.164","0.148","62","413","83.7","5.7","2186","82.8","81.93","365","841","712","-0.9","5.92","115","151","107","148","293","304","288"
"1558",433587,"Felix Hernandez",2012,"3422","45.53","0.221","0.060","0.324","0.281","0.242","0.033","0.000","85","385","null","null","null","86.4","null","263","764","784","null","null","null","null","null","null","null","null","null"
"1588",430912,"Matt Cain",2011,"3488","45.53","0.190","0.070","0.235","0.259","0.220","0.039","0.000","76","401","null","null","null","84.1","null","203","751","830","null","null","null","null","null","null","null","null","null"
"1624",453311,"Tim Lincecum",2011,"3607","45.02","0.186","0.120","0.253","0.307","0.230","0.030","0.000","79","424","null","null","null","84.2","null","280","804","804","null","null","null","null","null","null","null","null","null"
"1630",453286,"Max Scherzer",2014,"3638","44.80","0.231","0.117","0.309","0.348","0.273","0.042","0.000","93","402","null","null","null","83.2","null","261","803","818","null","null","null","null","null","null","null","null","null"
"442",605228,"Jose Fernandez",2015,"992","44.56","0.231","0.050","0.364","0.281","0.251","0.224","0.197","28","121","85.8","8.3","1989","85.2","85.24","89","232","208","0.0","6.49","108","148","108","147","296","313","291"
"1029",285064,"Ryan Vogelsong",2015,"2311","44.53","0.260","0.191","0.286","0.451","0.320","0.320","0.259","64","246","86.1","11.4","1892","82.3","82.08","87","428","597","-0.2","6.12","114","148","109","146","290","316","294"
"1525",453311,"Tim Lincecum",2010,"3437","44.37","0.217","0.112","0.316","0.329","0.257","0.037","0.000","91","420","null","null","null","82.4","null","287","811","708","null","null","null","null","null","null","null","null","null"
"1670",434378,"Justin Verlander",2012,"3768","44.32","0.189","0.072","0.267","0.261","0.214","0.027","0.000","84","445","null","null","null","83.7","null","271","816","850","null","null","null","null","null","null","null","null","null"
"1301",285064,"Ryan Vogelsong",2011,"2937","44.30","0.254","0.119","0.286","0.373","0.289","0.035","0.000","77","303","null","null","null","82.5","null","128","561","736","null","null","null","null","null","null","null","null","null"
"1457",543243,"Sonny Gray",2014,"3295","44.22","0.202","0.059","0.286","0.261","0.213","0.018","0.000","75","372","null","null","null","83.7","null","210","663","784","null","null","null","null","null","null","null","null","null"
"1252",425844,"Zack Greinke",2011,"2841","44.07","0.194","0.092","0.311","0.286","0.230","0.036","0.000","63","325","null","null","null","80.9","null","211","569","673","null","null","null","null","null","null","null","null","null"
"1498",434378,"Justin Verlander",2014,"3409","43.94","0.264","0.139","0.328","0.403","0.300","0.025","0.000","105","397","null","null","null","83.1","null","185","717","775","null","null","null","null","null","null","null","null","null"
"1488",453286,"Max Scherzer",2013,"3388","43.92","0.193","0.094","0.270","0.286","0.235","0.042","0.000","72","374","null","null","null","84.2","null","246","712","770","null","null","null","null","null","null","null","null","null"
"1614",434378,"Justin Verlander",2013,"3692","43.72","0.220","0.086","0.312","0.306","0.252","0.035","0.000","95","431","null","null","null","83.6","null","237","782","817","null","null","null","null","null","null","null","null","null"
"1618",450308,"Jered Weaver",2010,"3713","43.58","0.218","0.094","0.272","0.313","0.249","0.030","0.000","88","403","null","null","null","76.8","null","266","777","838","null","null","null","null","null","null","null","null","null"
"1044",450308,"Jered Weaver",2013,"2396","43.57","0.256","0.141","0.298","0.397","0.300","0.034","0.000","71","277","null","null","null","76.9","null","165","541","498","null","null","null","null","null","null","null","null","null"
"1484",519242,"Chris Sale",2016,"3432","43.24","0.216","0.095","0.300","0.312","0.249","0.253","0.215","86","398","81.5","13.6","2202","82.4","80.95","218","720","751","-1.4","5.74","108","151","107","146","298","313","284"
"1581",434378,"Justin Verlander",2016,"3668","43.10","0.184","0.112","0.226","0.297","0.231","0.248","0.203","77","418","82.5","15.7","2496","84.6","83.86","203","778","793","-0.7","5.81","110","152","115","146","304","324","292"
"1161",518774,"Matt Harvey",2013,"2697","43.05","0.204","0.064","0.299","0.268","0.218","0.017","0.000","67","328","null","null","null","87.8","null","191","573","578","null","null","null","null","null","null","null","null","null"
"1315",285064,"Ryan Vogelsong",2012,"3056","43.03","0.234","0.132","0.274","0.365","0.278","0.037","0.000","71","304","null","null","null","82.2","null","122","529","781","null","null","null","null","null","null","null","null","null"
"1169",477132,"Clayton Kershaw",2014,"2722","42.95","0.146","0.081","0.264","0.228","0.172","0.015","0.000","52","356","null","null","null","83.8","null","287","673","492","null","null","null","null","null","null","null","null","null"
"1348",435178,"Josh Johnson",2012,"3145","42.86","0.219","0.063","0.314","0.283","0.242","0.036","0.000","69","315","null","null","null","84.6","null","217","612","725","null","null","null","null","null","null","null","null","null"
"1688",434378,"Justin Verlander",2011,"3941","42.83","0.173","0.100","0.253","0.273","0.202","0.014","0.000","74","428","null","null","null","83.8","null","252","761","924","null","null","null","null","null","null","null","null","null"
"1524",453286,"Max Scherzer",2016,"3564","42.76","0.180","0.170","0.252","0.350","0.241","0.228","0.183","69","383","80.2","9.9","2099","85.0","84.43","329","758","757","-0.6","5.89","112","150","112","147","294","309","288"
"1277",448802,"Jaime Garcia",2011,"2987","42.75","0.188","0.094","0.283","0.282","0.211","0.016","0.000","64","341","null","null","null","82.1","null","239","626","644","null","null","null","null","null","null","null","null","null"
"472",136880,"Roy Halladay",2013,"1112","42.45","0.167","0.088","0.254","0.255","0.263","0.110","0.000","17","102","null","null","null","79.0","null","80","209","257","null","null","null","null","null","null","null","null","null"
"1588",450308,"Jered Weaver",2011,"3746","42.39","0.203","0.125","0.244","0.328","0.244","0.029","0.000","83","409","null","null","null","77.8","null","225","746","837","null","null","null","null","null","null","null","null","null"
"726",518516,"Madison Bumgarner",2010,"1720","42.21","0.236","0.077","0.308","0.313","0.262","0.035","0.000","49","208","null","null","null","82.1","null","90","355","365","null","null","null","null","null","null","null","null","null"
"1101",605228,"Jose Fernandez",2013,"2612","42.15","0.127","0.072","0.200","0.199","0.178","0.049","0.000","37","291","null","null","null","83.3","null","173","519","572","null","null","null","null","null","null","null","null","null"
"1099",448802,"Jaime Garcia",2010,"2609","42.12","0.196","0.038","0.311","0.234","0.217","0.037","0.000","52","265","null","null","null","81.6","null","186","496","596","null","null","null","null","null","null","null","null","null"
"1263",519242,"Chris Sale",2012,"3019","41.84","0.192","0.096","0.304","0.289","0.229","0.031","0.000","66","343","null","null","null","80.6","null","214","605","654","null","null","null","null","null","null","null","null","null"
"891",434378,"Justin Verlander",2015,"2150","41.44","0.226","0.087","0.276","0.313","0.260","0.247","0.217","52","230","85.5","14.4","2314","83.7","83.01","108","427","463","-0.7","5.88","109","151","115","144","287","302","280"
"1549",434378,"Justin Verlander",2010,"3745","41.36","0.154","0.051","0.238","0.205","0.177","0.028","0.000","55","356","null","null","null","83.6","null","198","634","908","null","null","null","null","null","null","null","null","null"
"607",435178,"Josh Johnson",2013,"1470","41.29","0.286","0.165","0.420","0.451","0.336","0.048","0.000","38","133","null","null","null","84.9","null","98","256","349","null","null","null","null","null","null","null","null","null"
"1152",346798,"Kyle Lohse",2011,"2805","41.07","0.209","0.116","0.232","0.325","0.247","0.031","0.000","72","345","null","null","null","80.9","null","148","628","514","null","null","null","null","null","null","null","null","null"
"1414",456501,"Johnny Cueto",2012,"3449","41.00","0.263","0.112","0.319","0.374","0.297","0.042","0.000","94","358","null","null","null","83.6","null","171","675","728","null","null","null","null","null","null","null","null","null"
"258",448802,"Jaime Garcia",2014,"631","40.89","0.203","0.261","0.303","0.464","0.294","0.029","0.000","14","69","null","null","null","81.2","null","63","139","117","null","null","null","null","null","null","null","null","null"
"1194",592789,"Noah Syndergaard",2016,"2935","40.68","0.191","0.083","0.323","0.274","0.226","0.210","0.172","58","303","81.4","3.6","2002","89.4","89.93","288","632","558","0.5","6.69","111","153","112","146","290","312","294"
"656",346798,"Kyle Lohse",2010,"1617","40.57","0.316","0.102","0.383","0.418","0.338","0.040","0.000","56","177","null","null","null","80.9","null","77","314","341","null","null","null","null","null","null","null","null","null"
"710",448802,"Jaime Garcia",2012,"1757","40.41","0.261","0.082","0.371","0.342","0.288","0.046","0.000","48","184","null","null","null","81.8","null","139","343","364","null","null","null","null","null","null","null","null","null"
"749",448802,"Jaime Garcia",2015,"1857","40.33","0.188","0.046","0.284","0.234","0.206","0.207","0.180","41","218","83.5","3.7","2207","82.2","81.69","131","389","355","-0.5","5.85","108","148","110","147","295","306","294"
"611",518774,"Matt Harvey",2016,"1515","40.33","0.278","0.177","0.345","0.456","0.337","0.276","0.224","44","158","81.9","11.7","2173","87.1","86.47","93","312","293","-0.6","5.83","112","152","109","145","294","315","298"
"378",435178,"Josh Johnson",2011,"940","40.21","0.099","0.022","0.150","0.121","0.134","0.043","0.000","9","91","null","null","null","85.1","null","56","161","216","null","null","null","null","null","null","null","null","null"
"843",453562,"Jake Arrieta",2011,"2097","40.20","0.231","0.199","0.274","0.430","0.302","0.036","0.000","43","186","null","null","null","83.4","null","103","372","470","null","null","null","null","null","null","null","null","null"
"943",594798,"Jacob deGrom",2016,"2354","40.06","0.218","0.137","0.264","0.355","0.271","0.312","0.251","51","234","83.5","9.7","2193","86.2","87.17","137","462","475","1.0","6.85","111","153","112","146","292","315","297"
"1331",448306,"James Shields",2015,"3338","39.87","0.203","0.188","0.284","0.391","0.280","0.256","0.202","69","340","87.0","8.4","2063","82.0","82.41","269","687","632","0.4","6.56","111","149","110","146","291","309","291"
"1335",448306,"James Shields",2010,"3351","39.84","0.246","0.106","0.357","0.352","0.269","0.017","0.000","88","358","null","null","null","82.0","null","245","721","607","null","null","null","null","null","null","null","null","null"
"1362",425844,"Zack Greinke",2010,"3445","39.54","0.251","0.131","0.325","0.381","0.290","0.036","0.000","92","367","null","null","null","83.5","null","171","625","729","null","null","null","null","null","null","null","null","null"
"773",453562,"Jake Arrieta",2012,"1956","39.52","0.254","0.164","0.336","0.418","0.303","0.028","0.000","48","189","null","null","null","84.4","null","98","317","451","null","null","null","null","null","null","null","null","null"
"1348",477132,"Clayton Kershaw",2013,"3428","39.32","0.158","0.064","0.266","0.222","0.185","0.028","0.000","57","360","null","null","null","82.0","null","274","684","659","null","null","null","null","null","null","null","null","null"
"1352",506433,"Yu Darvish",2013,"3452","39.17","0.155","0.084","0.278","0.240","0.209","0.051","0.000","57","367","null","null","null","80.6","null","255","644","700","null","null","null","null","null","null","null","null","null"
"1310",453286,"Max Scherzer",2015,"3359","39.00","0.180","0.109","0.245","0.289","0.218","0.207","0.172","66","367","83.0","8.6","1923","84.8","84.14","252","686","616","-0.7","5.93","111","150","107","147","287","303","291"
"1277",453286,"Max Scherzer",2012,"3278","38.96","0.245","0.119","0.330","0.365","0.290","0.043","0.000","78","318","null","null","null","86.2","null","223","633","636","null","null","null","null","null","null","null","null","null"
"1088",518774,"Matt Harvey",2015,"2798","38.88","0.192","0.126","0.231","0.318","0.241","0.221","0.185","55","286","83.0","6.0","2147","87.9","87.10","178","527","554","-0.8","5.98","115","150","111","146","292","308","291"
"928",136880,"Roy Halladay",2012,"2388","38.86","0.259","0.161","0.345","0.420","0.300","0.024","0.000","66","255","null","null","null","79.2","null","182","482","440","null","null","null","null","null","null","null","null","null"
"1419",448306,"James Shields",2013,"3657","38.80","0.216","0.096","0.275","0.312","0.246","0.031","0.000","79","365","null","null","null","83.5","null","228","712","696","null","null","null","null","null","null","null","null","null"
"1278",456501,"Johnny Cueto",2016,"3300","38.73","0.239","0.118","0.301","0.357","0.279","0.276","0.237","85","356","84.6","6.3","1903","83.6","82.71","175","611","655","-0.9","5.58","114","150","108","148","285","307","296"
"970",572971,"Dallas Keuchel",2013,"2506","38.71","0.273","0.176","0.342","0.450","0.318","0.020","0.000","65","238","null","null","null","78.9","null","164","462","504","null","null","null","null","null","null","null","null","null"
"663",453562,"Jake Arrieta",2010,"1718","38.59","0.225","0.147","0.277","0.372","0.289","0.059","0.000","29","129","null","null","null","82.4","null","55","252","408","null","null","null","null","null","null","null","null","null"
"1287",453286,"Max Scherzer",2011,"3344","38.49","0.246","0.132","0.288","0.378","0.283","0.025","0.000","86","349","null","null","null","83.1","null","205","657","622","null","null","null","null","null","null","null","null","null"
"72",346798,"Kyle Lohse",2016,"188","38.30","0.333","0.667","0.154","1.000","0.516","0.484","0.323","6","18","90.7","11.3","2076","80.0","78.35","7","30","42","-1.7","5.07","104","146","110","147","307","329","307"
"1095",450308,"Jered Weaver",2012,"2859","38.30","0.242","0.134","0.287","0.375","0.283","0.031","0.000","67","277","null","null","null","78.4","null","169","508","583","null","null","null","null","null","null","null","null","null"
"856",594798,"Jacob deGrom",2014,"2236","38.28","0.256","0.104","0.327","0.360","0.286","0.032","0.000","54","211","null","null","null","84.6","null","139","438","411","null","null","null","null","null","null","null","null","null"
"1326",477132,"Clayton Kershaw",2012,"3469","38.22","0.166","0.112","0.262","0.278","0.204","0.020","0.000","61","367","null","null","null","82.6","null","252","638","686","null","null","null","null","null","null","null","null","null"
"941",519455,"Jordan Zimmermann",2011,"2464","38.19","0.250","0.123","0.295","0.373","0.283","0.030","0.000","65","260","null","null","null","84.1","null","101","470","467","null","null","null","null","null","null","null","null","null"
"907",592789,"Noah Syndergaard",2015,"2380","38.11","0.198","0.137","0.282","0.335","0.247","0.209","0.174","39","197","82.8","10.6","1909","84.4","84.98","169","401","499","0.6","6.77","115","152","114","145","293","311","292"
"1183",448306,"James Shields",2016,"3134","37.75","0.251","0.191","0.302","0.441","0.319","0.282","0.224","75","299","82.5","10.3","2085","81.4","81.79","197","588","586","0.4","6.69","107","151","110","145","291","313","291"
"1126",435178,"Josh Johnson",2010,"2988","37.68","0.230","0.084","0.295","0.314","0.254","0.033","0.000","68","296","null","null","null","88.3","null","188","604","513","null","null","null","null","null","null","null","null","null"
"1169",519455,"Jordan Zimmermann",2015,"3103","37.67","0.218","0.100","0.301","0.318","0.249","0.253","0.219","72","330","84.3","8.3","2273","85.3","84.52","164","594","572","-0.8","5.76","110","151","109","146","289","303","294"
"1117",594798,"Jacob deGrom",2015,"2976","37.53","0.211","0.049","0.283","0.260","0.219","0.237","0.217","60","285","83.2","8.3","2076","86.8","87.26","189","590","520","0.5","6.71","114","151","115","145","290","310","292"
"1258",543699,"Tanner Roark",2016,"3355","37.50","0.200","0.090","0.235","0.290","0.229","0.268","0.230","60","300","79.1","6.4","2353","82.8","81.88","188","615","628","-0.9","5.67","109","149","111","146","294","307","287"
"283",543699,"Tanner Roark",2013,"756","37.43","0.149","0.015","0.192","0.164","0.159","0.029","0.000","10","67","null","null","null","82.2","null","34","115","167","null","null","null","null","null","null","null","null","null"
"1156",519455,"Jordan Zimmermann",2012,"3089","37.42","0.237","0.111","0.304","0.348","0.276","0.040","0.000","77","325","null","null","null","84.4","null","145","581","567","null","null","null","null","null","null","null","null","null"
"1147",543243,"Sonny Gray",2015,"3078","37.26","0.158","0.112","0.205","0.270","0.194","0.226","0.195","52","330","85.8","10.4","2279","85.1","84.22","184","578","566","-0.9","5.69","112","151","111","147","294","318","300"
"1249",461829,"Gio Gonzalez",2010,"3370","37.06","0.167","0.059","0.259","0.226","0.199","0.039","0.000","48","287","null","null","null","79.9","null","176","510","730","null","null","null","null","null","null","null","null","null"
"1382",433587,"Felix Hernandez",2010,"3731","37.04","0.182","0.073","0.281","0.254","0.217","0.039","0.000","55","303","null","null","null","86.4","null","215","589","784","null","null","null","null","null","null","null","null","null"
"884",456501,"Johnny Cueto",2011,"2394","36.93","0.193","0.064","0.248","0.257","0.230","0.050","0.000","42","218","null","null","null","83.5","null","115","413","467","null","null","null","null","null","null","null","null","null"
"1239",425794,"Adam Wainwright",2010,"3358","36.90","0.179","0.071","0.263","0.250","0.204","0.027","0.000","56","312","null","null","null","76.6","null","195","549","686","null","null","null","null","null","null","null","null","null"
"1277",430912,"Matt Cain",2010,"3501","36.48","0.206","0.138","0.246","0.344","0.257","0.035","0.000","66","320","null","null","null","82.6","null","167","594","680","null","null","null","null","null","null","null","null","null"
"1121",519455,"Jordan Zimmermann",2013,"3083","36.36","0.188","0.144","0.235","0.332","0.245","0.037","0.000","56","298","null","null","null","83.9","null","156","503","616","null","null","null","null","null","null","null","null","null"
"706",543243,"Sonny Gray",2016,"1947","36.26","0.227","0.186","0.295","0.413","0.279","0.256","0.217","39","172","84.3","11.3","2481","84.5","83.76","99","299","405","-0.7","5.90","109","152","109","148","292","320","298"
