"pitches","player_id","player_name","year","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
"1999",456501,"Johnny Cueto",2014,"3659","54.63","0.129","0.064","0.203","0.193","0.247","0.135","0.000","40","311","null","null","null","89.8","null","209","638","1334","null","null","null","null","null","null","null","null","null"
"1747",452657,"Jon Lester",2011,"3199","54.61","0.153","0.059","0.260","0.212","0.293","0.174","0.000","36","236","null","null","null","89.2","null","193","515","1217","null","null","null","null","null","null","null","null","null"
"1777",430935,"Cole Hamels",2016,"3254","54.61","0.147","0.038","0.259","0.184","0.271","0.278","0.158","39","266","78.7","5.9","1999","88.5","88.49","257","595","1166","0.0","6.30","105","148","110","145","306","328","298"
"1714",435178,"Josh Johnson",2012,"3145","54.50","0.145","0.051","0.265","0.196","0.262","0.146","0.000","34","235","null","null","null","88.7","null","204","474","1190","null","null","null","null","null","null","null","null","null"
"1142",453562,"Jake Arrieta",2011,"2097","54.46","0.160","0.146","0.196","0.306","0.332","0.188","0.000","23","144","null","null","null","89.1","null","102","342","786","null","null","null","null","null","null","null","null","null"
"1445",453311,"Tim Lincecum",2014,"2665","54.22","0.146","0.097","0.218","0.243","0.302","0.179","0.000","27","185","null","null","null","85.0","null","165","409","1024","null","null","null","null","null","null","null","null","null"
"509",435178,"Josh Johnson",2011,"940","54.15","0.114","0.014","0.211","0.129","0.242","0.160","0.000","8","70","null","null","null","89.6","null","51","141","359","null","null","null","null","null","null","null","null","null"
"1562",543294,"Kyle Hendricks",2016,"2888","54.09","0.121","0.039","0.188","0.160","0.211","0.235","0.153","31","256","78.6","8.7","2124","84.6","83.77","183","488","1049","-0.8","5.79","114","152","112","148","297","320","293"
"1783",453311,"Tim Lincecum",2012,"3299","54.05","0.175","0.060","0.340","0.235","0.324","0.196","0.000","38","217","null","null","null","86.6","null","228","490","1271","null","null","null","null","null","null","null","null","null"
"873",346798,"Kyle Lohse",2010,"1617","53.99","0.258","0.076","0.327","0.333","0.349","0.151","0.000","34","132","null","null","null","86.2","null","53","226","636","null","null","null","null","null","null","null","null","null"
"1811",543699,"Tanner Roark",2016,"3355","53.98","0.193","0.042","0.281","0.235","0.315","0.321","0.193","46","238","77.6","9.5","2171","88.4","87.61","180","523","1253","-0.8","5.80","109","149","111","146","294","308","288"
"2019",450308,"Jered Weaver",2011,"3746","53.90","0.161","0.048","0.232","0.210","0.239","0.100","0.000","50","310","null","null","null","84.3","null","189","619","1385","null","null","null","null","null","null","null","null","null"
"1758",456501,"Johnny Cueto",2015,"3271","53.75","0.196","0.082","0.295","0.278","0.275","0.267","0.187","57","291","81.5","7.7","2122","89.6","88.52","191","587","1151","-1.1","5.67","112","148","110","145","294","308","290"
"1279",592789,"Noah Syndergaard",2015,"2380","53.74","0.131","0.034","0.268","0.166","0.223","0.220","0.130","23","175","78.2","2.7","2024","91.9","92.40","187","401","862","0.5","6.90","114","152","113","145","291","310","293"
"1875",452657,"Jon Lester",2014,"3493","53.68","0.143","0.055","0.254","0.199","0.229","0.103","0.000","39","272","null","null","null","87.8","null","205","583","1283","null","null","null","null","null","null","null","null","null"
"2114",434378,"Justin Verlander",2011,"3941","53.64","0.153","0.073","0.228","0.226","0.238","0.096","0.000","50","327","null","null","null","90.2","null","243","696","1410","null","null","null","null","null","null","null","null","null"
"1640",285064,"Ryan Vogelsong",2014,"3058","53.63","0.188","0.052","0.275","0.239","0.303","0.160","0.000","40","213","null","null","null","86.9","null","110","400","1214","null","null","null","null","null","null","null","null","null"
"1238",285064,"Ryan Vogelsong",2015,"2311","53.57","0.174","0.058","0.257","0.232","0.320","0.329","0.183","27","155","78.5","7.9","1985","87.3","87.33","89","311","918","0.0","6.34","112","148","110","146","290","316","294"
"1342",572971,"Dallas Keuchel",2013,"2506","53.55","0.137","0.021","0.248","0.158","0.252","0.150","0.000","26","190","null","null","null","85.1","null","155","398","924","null","null","null","null","null","null","null","null","null"
"1508",425844,"Zack Greinke",2013,"2816","53.55","0.184","0.097","0.277","0.281","0.289","0.128","0.000","40","217","null","null","null","87.7","null","173","455","1035","null","null","null","null","null","null","null","null","null"
"1694",452657,"Jon Lester",2016,"3165","53.52","0.181","0.078","0.339","0.259","0.282","0.238","0.135","42","232","77.1","12.2","2300","88.5","88.27","208","485","1193","-0.2","6.29","110","150","108","147","292","318","288"
"1717",425844,"Zack Greinke",2014,"3210","53.49","0.184","0.035","0.313","0.219","0.242","0.087","0.000","53","288","null","null","null","88.0","null","233","569","1138","null","null","null","null","null","null","null","null","null"
"998",448855,"Junior Guerra",2016,"1866","53.48","0.094","0.014","0.178","0.109","0.237","0.259","0.120","13","138","77.6","5.1","1867","89.5","89.19","121","285","706","-0.3","6.16","110","152","111","148","302","316","288"
"1710",461829,"Gio Gonzalez",2012,"3198","53.47","0.134","0.043","0.227","0.178","0.257","0.153","0.000","34","253","null","null","null","89.8","null","168","467","1222","null","null","null","null","null","null","null","null","null"
"1794",452657,"Jon Lester",2010,"3357","53.44","0.122","0.027","0.262","0.149","0.277","0.192","0.000","27","222","null","null","null","89.2","null","215","507","1273","null","null","null","null","null","null","null","null","null"
"1604",346798,"Kyle Lohse",2014,"3002","53.43","0.215","0.087","0.302","0.302","0.305","0.121","0.000","52","242","null","null","null","85.2","null","150","489","1102","null","null","null","null","null","null","null","null","null"
"1711",218596,"Tim Hudson",2011,"3204","53.40","0.177","0.027","0.307","0.204","0.285","0.155","0.000","40","226","null","null","null","87.4","null","193","468","1204","null","null","null","null","null","null","null","null","null"
"206",502171,"Alex Cobb",2016,"386","53.37","0.233","0.033","0.269","0.267","0.301","0.311","0.238","7","30","84.7","14.2","2009","87.0","85.09","15","64","142","-1.9","5.43","106","155","113","147","295","327","298"
"1841",506433,"Yu Darvish",2013,"3452","53.33","0.131","0.020","0.305","0.152","0.278","0.186","0.000","32","244","null","null","null","87.4","null","266","505","1319","null","null","null","null","null","null","null","null","null"
"1949",448306,"James Shields",2013,"3657","53.30","0.211","0.023","0.360","0.234","0.306","0.151","0.000","55","261","null","null","null","87.8","null","200","541","1393","null","null","null","null","null","null","null","null","null"
"1628",285064,"Ryan Vogelsong",2012,"3056","53.27","0.163","0.043","0.260","0.206","0.278","0.153","0.000","38","233","null","null","null","87.1","null","132","434","1159","null","null","null","null","null","null","null","null","null"
"705",453311,"Tim Lincecum",2015,"1325","53.21","0.177","0.038","0.277","0.215","0.344","0.330","0.150","14","79","78.2","0.0","1901","82.8","83.05","84","192","503","0.3","6.38","112","148","108","146","290","317","292"
"766",430912,"Matt Cain",2014,"1440","53.19","0.171","0.095","0.242","0.267","0.296","0.155","0.000","18","105","null","null","null","87.9","null","66","209","541","null","null","null","null","null","null","null","null","null"
"1811",461829,"Gio Gonzalez",2011,"3408","53.14","0.133","0.037","0.238","0.170","0.288","0.192","0.000","32","241","null","null","null","88.7","null","190","478","1322","null","null","null","null","null","null","null","null","null"
"1483",543294,"Kyle Hendricks",2015,"2793","53.10","0.177","0.073","0.261","0.250","0.271","0.267","0.177","41","232","82.3","6.5","2145","86.0","84.66","153","444","1025","-1.3","5.54","113","150","110","148","286","300","287"
"447",502171,"Alex Cobb",2011,"842","53.09","0.174","0.029","0.279","0.203","0.291","0.163","0.000","12","69","null","null","null","87.8","null","49","136","308","null","null","null","null","null","null","null","null","null"
"1999",434378,"Justin Verlander",2012,"3768","53.05","0.180","0.057","0.268","0.237","0.263","0.112","0.000","57","317","null","null","null","89.5","null","208","660","1322","null","null","null","null","null","null","null","null","null"
"589",136880,"Roy Halladay",2013,"1112","52.97","0.086","0.000","0.172","0.086","0.339","0.296","0.000","5","58","null","null","null","84.0","null","55","125","447","null","null","null","null","null","null","null","null","null"
"910",453562,"Jake Arrieta",2010,"1718","52.97","0.216","0.095","0.267","0.310","0.351","0.189","0.000","25","116","null","null","null","88.7","null","65","259","634","null","null","null","null","null","null","null","null","null"
"1620",434622,"Ubaldo Jimenez",2015,"3063","52.89","0.174","0.096","0.264","0.271","0.323","0.301","0.156","38","218","80.1","4.5","1967","87.9","87.50","149","427","1171","-0.4","5.93","110","154","119","148","291","301","289"
